Data
293.180032 23.346567
300.895296 7.847679
308.610560 46.745470
316.325824 56.709609
324.041088 22.369752
331.756352 71.887107
339.471616 28.955366
347.186880 162.790862
354.902144 20.927688
362.617408 24.918884
370.332672 4.359259
378.047936 14.326793
385.763200 11.186716
393.478464 8.667742
401.193728 11.225734
408.908992 13.206169
416.624256 9.841920
424.339520 7.039555
432.054784 7.106712
439.770048 6.607909
447.485312 3.672044
455.200576 2.383372
462.915840 2.047411
470.631104 3.341784
478.346368 2.989222
486.061632 3.200348
493.776896 3.669781
501.492160 5.596982
509.207424 4.062577
516.922688 3.955333
524.637952 5.179089
532.353216 5.703044
540.068480 5.527857
547.783744 5.428214
555.499008 5.174837
563.214272 5.734277
570.929536 5.500227
578.644800 6.407124
586.360064 6.618394
594.075328 7.404717
601.790592 7.771203
609.505856 8.355750
617.221120 8.524345
624.936384 9.276516
632.651648 9.158703
640.366912 9.675895
648.082176 9.774263
655.797440 9.659597
663.512704 9.700862
671.227968 9.507226
678.943232 9.380904
686.658496 8.703989
694.373760 8.064959
702.089024 9.022464
709.804288 9.243999
717.519552 9.007840
725.234816 8.812898
732.950080 8.913692
740.665344 8.798605
748.380608 8.770112
756.095872 8.567031
763.811136 8.545609
771.526400 7.435232
779.241664 6.329064
786.956928 7.233239
794.672192 6.093876
802.387456 6.424183
810.102720 9.189160
817.817984 10.043934
825.533248 10.460110
833.248512 10.477862
840.963776 10.614228
848.679040 10.455110
856.394304 10.321371
864.109568 9.890488
871.824832 9.823117
879.540096 9.277525
887.255360 9.249331
894.970624 8.992135
902.685888 8.889595
910.401152 8.693576
918.116416 8.676983
925.831680 8.576577
933.546944 8.520908
941.262208 8.206440
948.977472 8.097490
956.692736 7.744467
964.408000 7.390457
972.123264 6.835870
979.838528 6.377927
987.553792 5.803380
995.269056 5.299112
1002.984320 4.572761
1010.699584 4.108966
1018.414848 3.485402
1026.130112 3.078100
1033.845376 2.519456
1041.560640 2.232110
1049.275904 1.822815
1056.991168 1.578593
1064.706432 1.298380
1072.421696 1.222193
1080.136960 0.930294
1087.852224 0.891326
1095.567488 0.826099
1103.282752 0.970905
1110.998016 1.165860
1118.713280 1.550640
1126.428544 1.789105
1134.143808 2.325541
1141.859072 2.556074
1149.574336 3.105194
1157.289600 3.440697
1165.004864 3.449285
1172.720128 3.843722
1180.435392 4.619175
1188.150656 5.319576
1195.865920 6.171998
1203.581184 7.013335
1211.296448 8.068886
1219.011712 9.105517
1226.726976 10.321331
1234.442240 11.487979
1242.157504 12.877821
1249.872768 14.268467
1257.588032 15.658624
1265.303296 16.641327
1273.018560 17.530103
1280.733824 18.180603
1288.449088 18.849591
1296.164352 19.337346
1303.879616 19.898830
1311.594880 20.286917
1319.310144 20.597871
1327.025408 21.002891
1334.740672 21.401552
1342.455936 21.360047
1350.171200 21.953664
1357.886464 22.083418
1365.601728 22.264665
1373.316992 22.417116
1381.032256 22.673746
1388.747520 23.019140
1396.462784 23.009106
1404.178048 23.093803
1411.893312 23.890297
1419.608576 23.480291
1427.323840 23.890227
1435.039104 24.137888
1442.754368 23.982629
1450.469632 25.128863
1458.184896 23.709897
1465.900160 24.976266
1473.615424 24.300178
1481.330688 25.002083
1489.045952 25.130602
1496.761216 24.978549
1504.476480 25.589484
1512.191744 24.501659
1519.907008 25.604945
1527.622272 24.228356
1535.337536 26.871134
1543.052800 23.182402
1550.768064 26.537421
1558.483328 23.980226
1566.198592 25.517113
1573.913856 25.026768
1581.629120 25.063071
1589.344384 24.881110
1597.059648 24.450135
1604.774912 23.425939
1612.490176 23.350504
1620.205440 21.453126
1627.920704 22.409018
1635.635968 21.286056
1643.351232 23.154811
1651.066496 22.028211
1658.781760 23.663582
1666.497024 24.714993
1674.212288 25.034771
1681.927552 25.232919
1689.642816 25.758741
1697.358080 26.730634
1705.073344 25.464206
1712.788608 27.727395
1720.503872 25.830782
1728.219136 28.319231
1735.934400 26.375768
1743.649664 27.748470
1751.364928 26.974870
1759.080192 27.841193
1766.795456 27.953900
1774.510720 27.329968
1782.225984 27.731342
1789.941248 28.069414
1797.656512 27.215155
1805.371776 28.025794
1813.087040 27.622980
1820.802304 28.533884
1828.517568 27.552120
1836.232832 28.355362
1843.948096 27.993708
1851.663360 27.834004
1859.378624 28.250083
1867.093888 27.659992
1874.809152 27.469840
1882.524416 28.044029
1890.239680 27.615909
1897.954944 27.972375
1905.670208 28.041217
1913.385472 28.332647
1921.100736 28.106317
1928.816000 28.349257
1936.531264 28.537678
1944.246528 28.285614
1951.961792 28.399208
1959.677056 28.553766
1967.392320 28.366963
1975.107584 28.439687
1982.822848 28.490135
1990.538112 28.411291
1998.253376 28.335997
2005.968640 28.518683
2013.683904 28.446987
2021.399168 28.510283
2029.114432 28.498452
2036.829696 28.617528
2044.544960 28.532384
2052.260224 28.681334
2059.975488 28.604655
2067.690752 28.673127
2075.406016 28.615460
2083.121280 28.710922
2090.836544 28.619001
2098.551808 28.753276
2106.267072 28.644039
2113.982336 28.768461
2121.697600 28.662686
2129.412864 28.815570
2137.128128 28.692069
2144.843392 28.845280
2152.558656 28.759571
2160.273920 28.910202
2167.989184 28.808640
2175.704448 28.939296
2183.419712 28.882548
2191.134976 28.980282
2198.850240 28.947777
2206.565504 28.991115
2214.280768 28.996405
2221.996032 28.970472
2229.711296 29.043613
2237.426560 28.963719
2245.141824 29.068630
2252.857088 28.953079
2260.572352 29.060229
2268.287616 28.920773
2276.002880 28.921698
2283.718144 29.002217
2291.433408 28.929901
2299.148672 29.026283
2306.863936 28.811361
2314.579200 29.131471
2322.294464 28.448778
2330.009728 28.551230
2337.724992 27.190671
2345.440256 27.410555
2353.155520 29.744725
2360.870784 26.455967
2368.586048 26.081898
2376.301312 26.455708
2384.016576 28.347235
2391.731840 28.675337
2399.447104 28.903986
2407.162368 28.671566
2414.877632 28.924133
2422.592896 28.769169
2430.308160 28.834724
2438.023424 28.893699
2445.738688 28.754032
2453.453952 28.997513
2461.169216 28.707267
2468.884480 28.994738
2476.599744 28.759519
2484.315008 28.910015
2492.030272 28.856547
2499.745536 28.758523
2507.460800 28.938319
2515.176064 28.699834
2522.891328 28.916304
2530.606592 28.726760
2538.321856 28.778986
2546.037120 28.779493
2553.752384 28.623471
2561.467648 28.813294
2569.182912 28.548073
2576.898176 28.764732
2584.613440 28.598650
2592.328704 28.640139
2600.043968 28.654254
2607.759232 28.557927
2615.474496 28.687639
2623.189760 28.531429
2630.905024 28.616784
2638.620288 28.602307
2646.335552 28.540253
2654.050816 28.637572
2661.766080 28.492203
2669.481344 28.642980
2677.196608 28.501453
2684.911872 28.555822
2692.627136 28.540622
2700.342400 28.499884
2708.057664 28.548832
2715.772928 28.459228
2723.488192 28.440455
2731.203456 28.422288
2738.918720 28.359375
2746.633984 28.378076
2754.349248 28.268709
2762.064512 28.289774
2769.779776 28.203089
2777.495040 28.192904
2785.210304 28.097780
2792.925568 28.076947
2800.640832 27.991602
2808.356096 27.958562
2816.071360 27.885589
2823.786624 27.831954
2831.501888 27.773338
2839.217152 27.746020
2846.932416 27.636963
2854.647680 27.409347
2862.362944 27.391965
2870.078208 27.454649
2877.793472 27.303872
2885.508736 27.385403
2893.224000 27.284971
2900.939264 27.167726
2908.654528 27.222775
2916.369792 26.979041
2924.085056 26.779495
2931.800320 26.748811
2939.515584 26.678294
2947.230848 26.923157
2954.946112 26.634794
2962.661376 26.665363
2970.376640 26.561738
2978.091904 26.487265
2985.807168 26.544138
2993.522432 26.279566
3001.237696 26.333811
3008.952960 26.204815
3016.668224 25.940463
3024.383488 26.111971
3032.098752 25.663545
3039.814016 25.751288
3047.529280 25.556005
3055.244544 25.352369
3062.959808 25.365213
3070.675072 25.026300
3078.390336 24.999883
3086.105600 24.859619
3093.820864 24.603200
3101.536128 24.611471
3109.251392 24.268170
3116.966656 24.212932
3124.681920 24.076879
3132.397184 23.728021
3140.112448 23.787065
3147.827712 23.390956
3155.542976 23.266449
3163.258240 23.146253
3170.973504 22.706642
3178.688768 22.710901
3186.404032 22.263507
3194.119296 22.060582
3201.834560 21.895087
3209.549824 21.418243
3217.265088 21.330876
3224.980352 20.980735
3232.695616 20.658157
3240.410880 20.615973
3248.126144 20.101363
3255.841408 20.135749
3263.556672 19.838232
3271.271936 19.554770
3278.987200 19.517848
3286.702464 19.140522
3294.417728 18.955422
3302.132992 18.745389
3309.848256 18.236380
3317.563520 18.163309
3325.278784 17.600735
3332.994048 17.256093
3340.709312 16.888919
3348.424576 16.314929
3356.139840 16.020183
3363.855104 15.430287
3371.570368 14.995359
3379.285632 14.778967
3387.000896 14.267633
3394.716160 14.115567
3402.431424 13.861967
3410.146688 13.664029
3417.861952 13.643640
3425.577216 13.376961
3433.292480 13.515231
3441.007744 13.566069
3448.723008 13.464672
3456.438272 13.816521
3464.153536 13.872955
3471.868800 14.114059
3479.584064 14.471010
3487.299328 14.463266
3495.014592 15.038124
3502.729856 15.083072
3510.445120 15.365645
3518.160384 15.986064
3525.875648 15.970671
3533.590912 16.363153
3541.306176 17.224072
3549.021440 16.724625
3556.736704 18.233492
3564.451968 17.818364
3572.167232 18.175391
3579.882496 19.707005
3587.597760 19.351099
3595.313024 19.915038
3603.028288 21.248105
3610.743552 21.058044
3618.458816 21.933005
3626.174080 22.371030
3633.889344 22.015128
3641.604608 25.328158
3649.319872 22.743182
3657.035136 23.883823
3664.750400 27.260341
3672.465664 23.899091
3680.180928 25.840526
3687.896192 26.138258
3695.611456 25.541942
3703.326720 27.785727
3711.041984 25.480933
3718.757248 27.085327
3726.472512 27.300865
3734.187776 26.510871
3741.903040 27.128189
3749.618304 25.109022
3757.333568 25.851480
3765.048832 26.937192
3772.764096 26.268176
